Id,Thứ,Ngày,Thứ tự công ty,Mã khách hàng,Site ăn,Bếp thực hiện,Suất ăn phục vụ,Ca,Số lượng khách hàng dự kiến,Số lượng chốt ngày liền trước,Số lượng máy tính dự kiến,Số lượng được phê duyệt,Tổng số lượng phần ăn để đặt hàng,Ghi chú,Chị Nga duyệt,Trạng thái duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu số lượng đặt ngày trước đó,Món mặn 1 Tên,Món mặn 1 tên - vị trí,Món mặn 1 SL,Món mặn 2 Tên,Món mặn 2 tên - vị trí,Món mặn 2 SL,Món mặn 3 Tên,Món mặn 3 tên - vị trí,Món mặn 3 SL,Món mặn 4 Tên,Món mặn 4 tên - vị trí,Món mặn 4 SL,Món mặn 5 Tên,Món mặn 5 tên - vị trí,Món mặn 5 SL,Món mặn 6 Tên,Món mặn 6 tên - vị trí,Món mặn 6 SL,Món chay 1 Tên,Món chay 1 tên - vị trí,Món chay 1 SL,Món chay 2 Tên,Món chay 2 tên - vị trí,Món chay 2 SL,Món chay 3 Tên,Món chay 3 tên - vị trí,Món chay 3 SL,Món nước 1 Tên,Món nước 1 tên - vị trí,Món nước 1 SL,Món nước 2 Tên,Món nước 2 tên - vị trí Copy,Món nước 2 SL,Món canh 1 Tên,Món canh 1 tên - vị trí,Món canh 1 SL,Món xào/luộc 1 Tên,Món xào/luộc 1 tên - vị trí,Món xào/luộc 1 SL,Món xào/luộc 2 Tên,Món xào/luộc 2 tên - vị trí,Món xào luộc 2 SL,Món tráng miệng 1 Tên,Món tráng miệng 1 tên - vị trí,Món tráng miệng 1 SL,Món mì sữa 1 Tên,Món mì sữa 1 SL,Món cháo Tên,Món cháo SL
1288,Thứ 2,06/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,Thứ 2,06/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,Thứ 2,06/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,Thứ 3,07/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,Thứ 3,07/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,Thứ 3,07/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,Thứ 3,07/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,Thứ 3,07/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,Thứ 3,07/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,Thứ 3,07/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,Thứ 3,07/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,Thứ 4,08/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,Thứ 4,08/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,Thứ 4,08/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,Thứ 4,08/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,Thứ 4,08/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,Thứ 4,08/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,Thứ 4,08/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,Thứ 4,08/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,Thứ 5,09/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,Thứ 5,09/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,Thứ 5,09/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,Thứ 5,09/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,Thứ 5,09/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,Thứ 5,09/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,Thứ 5,09/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,Thứ 5,09/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,Thứ 6,10/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,Thứ 6,10/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,Thứ 6,10/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,Thứ 6,10/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,Thứ 6,10/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,Thứ 6,10/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,Thứ 6,10/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,Thứ 6,10/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,Thứ 7,11/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,Thứ 7,11/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,Thứ 7,11/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,Thứ 7,11/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,Thứ 7,11/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,Thứ 7,11/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,Thứ 7,11/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,Thứ 7,11/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,Chủ nhật,12/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,Chủ nhật,12/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,Chủ nhật,12/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,Chủ nhật,12/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,Chủ nhật,12/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,Chủ nhật,12/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,Chủ nhật,12/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,Chủ nhật,12/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,Thứ 2,13/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,Thứ 2,13/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,880,0,880,,880,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,880,,,880,,,,,,,,,,,,,,,0,,,0,,,,,,195,,,,,,,,,,,,,,,,,,,
1726,Thứ 2,13/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,370,0,370,,370,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,370,,,370,,,,,,,,,,,,,,,0,,,0,,,,,,140,,,,,,,,,,,,,,,,,,,
1727,Thứ 2,13/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,Thứ 2,13/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,600,0,600,,600,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,600,,,600,,,,,,,,,,,,,,,0,,,0,,,,,,250,,,,,,,,,,,,,,,,,,,
1729,Thứ 2,13/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,180,0,180,,180,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,180,,,180,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,
1730,Thứ 2,13/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,Thứ 2,13/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,Thứ 3,14/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,373,0,373,,373,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,Thứ 3,14/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,495,0,495,,495,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,Thứ 3,14/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,5,0,5,,5,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,Thứ 3,14/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,2,0,2,,2,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,Thứ 3,14/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,580,0,580,,580,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,Thứ 3,14/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,72,0,72,,72,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,Thứ 3,14/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,2,0,2,,2,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,Thứ 3,14/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,89,0,89,,89,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,Thứ 4,15/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,392,,392,,392,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,Thứ 4,15/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,497,,497,,497,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,Thứ 4,15/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,137,,137,,137,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,Thứ 4,15/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,229,,229,,229,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,Thứ 4,15/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,Thứ 4,15/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,Thứ 4,15/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,Thứ 4,15/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,573,,573,,573,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,Thứ 5,16/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Thứ 5,16/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,Thứ 5,16/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Thứ 5,16/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,Thứ 5,16/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,Thứ 5,16/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,Thứ 5,16/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,Thứ 5,16/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Thứ 6,17/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,Thứ 6,17/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,Thứ 6,17/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,Thứ 6,17/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,Thứ 6,17/04/2026,,SAITEX INTERNATIONAL,,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Thứ 6,17/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Thứ 6,17/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Thứ 6,17/04/2026,,SAITEX INTERNATIONAL,,,,Ca 2,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
